package|version|id|cwe|filename|returncode|control_path|exploit|rtime|utime|stime|timestamp
im-resize|2.3.2|532|CWE-78|secbench-dataset/CWE-78/im-resize_2.3.2/src/index.js|1|false|false|28.8331|14.3333|0.786905|20250317144042
strider-git|1.0.3|533|CWE-78|secbench-dataset/CWE-78/strider-git_1.0.3/src/index.js|0|false|false|33.114|15.1161|1.05904|20250317144042
js|3.4.6|534|CWE-78|secbench-dataset/CWE-78/total.js_3.4.6/src/image.js|20|false|false|60.4522|34.4796|1.59727|20250317144042
theme-core|0.2.5|535|CWE-78|secbench-dataset/CWE-78/theme-core_0.2.5/src/utils.js|0|true|true|33.4169|15.3964|1.28802|20250317144042
xopen|1.0.0|536|CWE-78|secbench-dataset/CWE-78/xopen_1.0.0/src/index.js|0|true|true|36.4322|13.8432|0.850643|20250317144042
find-process|1.4.4|537|CWE-78|secbench-dataset/CWE-78/find-process_1.4.4/src/utils.js|0|true|true|31.1492|14.4477|0.915906|20250317144042
macfromip|1.1.1|538|CWE-78|secbench-dataset/CWE-78/macfromip_1.1.1/src/macfromip.js|0|true|true|31.5343|15.8033|0.967575|20250317144042
apiconnect-cli-plugins|6.0.2|539|CWE-78|secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js|0|false|false|56.1521|27.5075|4.5979|20250317144042
im-metadata|3.0.1|540|CWE-78|secbench-dataset/CWE-78/im-metadata_3.0.1/src/index.js|0|true|true|35.1981|14.7054|0.997581|20250317144042
wincred|1.0.2|541|CWE-78|secbench-dataset/CWE-78/wincred_1.0.2/src/index.js|0|true|true|59.3136|44.7849|0.901875|20250317144042
bestzip|2.1.6|542|CWE-78|secbench-dataset/CWE-78/bestzip_2.1.6/src/bestzip.js|-7|false|false|300.013|16.4123|2.07502|20250317144042
kill-process-by-name|1.0.5|543|CWE-78|secbench-dataset/CWE-78/kill-process-by-name_1.0.5/src/index.js|0|true|true|17.311|13.6147|0.845976|20250317144042
node-ps|0.0.2|544|CWE-78|secbench-dataset/CWE-78/node-ps_0.0.2/src/index.js|0|true|true|30.2573|13.9769|0.898466|20250317144042
libnmap|0.4.11|545|CWE-78|secbench-dataset/CWE-78/libnmap_0.4.11/src/tools.js|0|false|false|35.2887|13.9674|0.786414|20250317144042
portprocesses|1.0.4|546|CWE-78|secbench-dataset/CWE-78/portprocesses_1.0.4/src/exec.js|0|true|true|36.1768|13.6781|0.840018|20250317144042
scp|0.0.3|547|CWE-78|secbench-dataset/CWE-78/scp_0.0.3/src/scp.js|0|true|true|135.028|110.751|1.06813|20250317144042
pdf-image|2.0.0|548|CWE-78|secbench-dataset/CWE-78/pdf-image_2.0.0/src/index.js|-7|false|false|300.087|272.941|1.37226|20250317144042
ffmpeg-sdk|0.0.5|549|CWE-78|secbench-dataset/CWE-78/ffmpeg-sdk_0.0.5/src/index.js|0|true|true|26.3631|14.1471|0.918768|20250317144042
node-latex-pdf|0.0.2|550|CWE-78|secbench-dataset/CWE-78/node-latex-pdf_0.0.2/src/node-latex-pdf.js|0|true|true|66.6617|44.1346|0.891647|20250317144042
curling|0.2.0|551|CWE-78|secbench-dataset/CWE-78/curling_0.2.0/src/curl-transport.js|0|true|true|28.8397|14.8048|0.953434|20250317144042
connection-tester|0.2.0|552|CWE-78|secbench-dataset/CWE-78/connection-tester_0.2.0/src/index.js|2|true|false|39.3982|15.3238|1.17569|20250317144042
growl|1.9.0|553|CWE-78|secbench-dataset/CWE-78/growl_1.9.0/src/growl.js|0|false|false|25.4404|14.0822|0.835915|20250317144042
buns|1.1.6|554|CWE-78|secbench-dataset/CWE-78/buns_1.1.6/src/index.js|6|false|false|48.6301|24.1497|1.20426|20250317144042
killport|1.0.1|555|CWE-78|secbench-dataset/CWE-78/killport_1.0.1/src/index.js|0|true|true|38.3795|14.3577|1.07022|20250317144042
deferred-exec|0.3.1|556|CWE-78|secbench-dataset/CWE-78/deferred-exec_0.3.1/src/deferred-exec.js|0|true|true|41.9274|15.4941|1.29229|20250317144042
ng-egf|0.3.0|557|CWE-78|secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js|0|false|false|39.0286|16.6171|0.994746|20250317144042
xps|1.0.2|558|CWE-78|secbench-dataset/CWE-78/xps_1.0.2/src/utils.js|0|true|false|67.3653|43.6829|0.933651|20250317144042
wc-cmd|1.0.9|559|CWE-78|secbench-dataset/CWE-78/wc-cmd_1.0.9/src/index.js|0|true|true|38.5935|14.3833|1.10181|20250317144042
geojson2kml|0.1.1|560|CWE-78|secbench-dataset/CWE-78/geojson2kml_0.1.1/src/index.js|0|true|true|28.0921|13.5523|0.828954|20250317144042
ffmpegdotjs|0.0.4|561|CWE-78|secbench-dataset/CWE-78/ffmpegdotjs_0.0.4/src/index.js|-7|false|false|300.028|268.413|1.74996|20250317144042
git-tags-remote|1.0.2|562|CWE-78|secbench-dataset/CWE-78/git-tags-remote_1.0.2/src/index.js|0|true|true|28.9875|14.5943|0.982541|20250317144042
node-mpv|0.12.2|563|CWE-78|secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js|0|false|false|37.9687|14.6538|0.79739|20250317144042
npm-help|1.0.0|564|CWE-78|secbench-dataset/CWE-78/npm-help_1.0.0/src/index.js|0|true|true|28.0237|14.0601|0.973291|20250317144042
npm-git-publish|0.2.4-beta|565|CWE-78|secbench-dataset/CWE-78/npm-git-publish_0.2.4-beta/src/publish.js|0|true|false|52.7129|21.7076|2.0578|20250317144042
eslint-fixer|0.1.5|566|CWE-78|secbench-dataset/CWE-78/eslint-fixer_0.1.5/src/index.js|0|true|false|38.2704|14.2558|0.996355|20250317144042
gry|5.0.8|567|CWE-78|secbench-dataset/CWE-78/gry_5.0.8/src/index.js|0|false|false|25.4231|13.5997|0.763822|20250317144042
google-cloudstorage-commands|0.0.1|568|CWE-78|secbench-dataset/CWE-78/google-cloudstorage-commands_0.0.1/src/index.js|0|false|false|36.133|12.4571|0.713151|20250317144042
ps-kill|1.0.0|569|CWE-78|secbench-dataset/CWE-78/ps-kill_1.0.0/src/index.js|0|true|true|31.0676|13.4473|0.874472|20250317144042
react-dev-utils|11.0.0|570|CWE-78|secbench-dataset/CWE-78/react-dev-utils_11.0.0/src/getProcessForPort.js|0|true|true|38.9666|14.4871|1.1572|20250317144042
giting|0.0.7|571|CWE-78|secbench-dataset/CWE-78/giting_0.0.7/src/git.js|0|true|false|46.4185|17.3113|1.3859|20250317144042
curljs|0.1.2|572|CWE-78|secbench-dataset/CWE-78/curljs_0.1.2/src/index.js|0|true|true|29.179|14.6308|0.91799|20250317144042
kill-port-process|0.0.1|573|CWE-78|secbench-dataset/CWE-78/kill-port-process_0.0.1/src/index.js|0|false|false|35.3647|13.0547|0.766064|20250317144042
psnode|0.0.1|574|CWE-78|secbench-dataset/CWE-78/psnode_0.0.1/src/index.js|0|true|true|32.2206|14.4408|1.16768|20250317144042
port-killer|1.0.1|575|CWE-78|secbench-dataset/CWE-78/port-killer_1.0.1/src/index.js|0|true|true|36.693|13.6638|0.896096|20250317144042
apex-publish-static-files|2.0.0|576|CWE-78|secbench-dataset/CWE-78/apex-publish-static-files_2.0.0/src/index.js|1|false|false|31.6126|14.941|0.778091|20250317144042
onion-oled-js|0.0.2|577|CWE-78|secbench-dataset/CWE-78/onion-oled-js_0.0.2/src/oled-exp.js|0|true|true|32.2599|14.5385|1.01242|20250317144042
arpping|2.0.0|578|CWE-78|secbench-dataset/CWE-78/arpping_2.0.0/src/index.js|0|true|false|46.5985|21.8883|1.59995|20250317144042
diskusage-ng|0.2.6|579|CWE-78|secbench-dataset/CWE-78/diskusage-ng_0.2.6/src/posix.js|0|true|true|29.7531|13.8343|0.88315|20250317144042
adb-driver|0.1.8|580|CWE-78|secbench-dataset/CWE-78/adb-driver_0.1.8/src/AdbDriver.js|0|true|false|37.6646|14.1577|0.969229|20250317144042
pidusage|1.0.0|581|CWE-78|secbench-dataset/CWE-78/pidusage_1.0.0/src/stats.js|0|true|true|34.8964|17.8398|1.20727|20250317144042
local-devices|2.0.0|582|CWE-78|secbench-dataset/CWE-78/local-devices_2.0.0/src/index.js|0|false|false|37.6086|15.4523|1.08681|20250317144042
roar-pidusage|1.1.6|583|CWE-78|secbench-dataset/CWE-78/roar-pidusage_1.1.6/src/stats.js|0|true|true|35.0822|17.8697|1.25896|20250317144042
diskstats|0.0.2|584|CWE-78|secbench-dataset/CWE-78/diskstats_0.0.2/src/stat.js|0|false|false|25.0276|13.6003|0.723313|20250317144042
ps-visitor|0.0.2|585|CWE-78|secbench-dataset/CWE-78/ps-visitor_0.0.2/src/index.js|0|true|true|39.195|15.9114|0.966321|20250317144042
portkiller|1.0.2|586|CWE-78|secbench-dataset/CWE-78/portkiller_1.0.2/src/index.js|0|true|false|38.0118|14.748|0.998384|20250317144042
alfred-workflow-nodejs|2.0.1|587|CWE-78|secbench-dataset/CWE-78/alfred-workflow-nodejs_2.0.1/src/alfredNode.js|0|false|false|37.0248|14.9262|0.842771|20250317144042
monorepo-build|0.1.9|588|CWE-78|secbench-dataset/CWE-78/monorepo-build_0.1.9/src/exec.js|0|true|true|28.0797|13.6843|0.813576|20250317144042
imagickal|5.0.1|589|CWE-78|secbench-dataset/CWE-78/imagickal_5.0.1/src/imagickal.js|0|false|false|41.5683|16.9609|1.26829|20250317144042
enpeem|2.2.0|590|CWE-78|secbench-dataset/CWE-78/enpeem_2.2.0/src/index.js|0|false|false|44.9607|17.883|1.03957|20250317144042
samsung-remote|1.2.5|591|CWE-78|secbench-dataset/CWE-78/samsung-remote_1.2.5/src/samsung-remote.js|0|true|false|49.1906|24.5741|2.30463|20250317144042
kill-by-port|0.0.1|592|CWE-78|secbench-dataset/CWE-78/kill-by-port_0.0.1/src/index.js|0|true|true|27.8569|13.6845|0.856088|20250317144042
pdfinfojs|0.3.6|593|CWE-78|secbench-dataset/CWE-78/pdfinfojs_0.3.6/src/pdfinfo.js|0|true|true|38.6278|15.5104|1.86006|20250317144042
clamscan|1.2.0|594|CWE-78|secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js|3|true|false|63.3944|42.7819|2.50908|20250317144042
lycwed-spritesheetjs|1.2.5|595|CWE-78|secbench-dataset/CWE-78/lycwed-spritesheetjs_1.2.5/src/generator.js|0|true|false|183.771|132.977|14.8865|20250317144042
js|1.0.6|596|CWE-78|secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js|-7|false|false|300.052|276.08|1.20247|20250317144042
hot-formula-parser|3.0.0|597|CWE-78|secbench-dataset/CWE-78/hot-formula-parser_3.0.0/src/grammar-parser.js|0|false|false|27.8501|18.0556|0.845798|20250317144042
gity|1.0.5|598|CWE-78|secbench-dataset/CWE-78/gity_1.0.5/src/index.js|0|true|false|37.9925|14.3007|0.852507|20250317144042
codecov|3.6.4|599|CWE-78|secbench-dataset/CWE-78/codecov_3.6.4/src/codecov.js|0|true|false|55.5773|29.8934|2.78561|20250317144042
command-exists|1.2.2|600|CWE-78|secbench-dataset/CWE-78/command-exists_1.2.2/src/command-exists.js|0|true|true|38.7843|14.406|0.876196|20250317144042
killing|1.0.6|601|CWE-78|secbench-dataset/CWE-78/killing_1.0.6/src/killing.js|0|true|true|37.6086|13.9159|0.923163|20250317144042
git-dummy-commit|1.3.0|602|CWE-78|secbench-dataset/CWE-78/git-dummy-commit_1.3.0/src/index.js|0|true|true|32.3272|16.0857|1.96098|20250317144042
heroku-env|0.2.0|603|CWE-78|secbench-dataset/CWE-78/heroku-env_0.2.0/src/get.js|0|true|true|27.7361|13.7349|0.814432|20250317144042
reduce-css-calc|1.2.4|0|CWE-94|vulcan-dataset/CWE-94/144/src/index.js|0|false|false|37.9098|14.2896|1.0341|20250317105203
syntax-error|1.1.0|1|CWE-94|vulcan-dataset/CWE-94/37/src/index.js|0|true|false|28.7567|14.3734|0.970619|20250317105203
larvitbase-api|0.5.2|2|CWE-94|vulcan-dataset/CWE-94/1120/src/index.js|0|false|false|44.6478|18.8206|1.92329|20250317105203
marsdb|0.6.11|3|CWE-94|vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js|0|false|false|36.8259|16.6436|0.887254|20250317105203
access-policy|3.1.0|4|CWE-94|vulcan-dataset/CWE-94/GHSA-fw2f-7f87-5r6c/src/encode.js|0|true|false|36.3479|13.5301|0.829796|20250317105203
thenify|3.3.0|6|CWE-94|vulcan-dataset/CWE-94/GHSA-29xr-v42j-r956/src/index.js|0|true|false|127.988|104.735|1.5286|20250317105203
thenify|3.3.0|5|CWE-94|vulcan-dataset/CWE-94/GHSA-29xr-v42j-r956/src/index.js|0|true|false|128.379|104.932|1.5833|20250317105203
cd-messenger|2.7.26|7|CWE-94|vulcan-dataset/CWE-94/GHSA-v756-4whv-48vc/src/messenger-node.js|0|true|false|31.1026|14.5925|1.17495|20250317105203
node-rules|4.0.2|11|CWE-94|vulcan-dataset/CWE-94/1499/src/node-rules.js|0|true|true|40.8994|17.0281|1.26214|20250317105203
node-rules|4.0.2|10|CWE-94|vulcan-dataset/CWE-94/1499/src/node-rules.js|0|true|true|41.4003|16.6942|1.29024|20250317105203
node-rules|4.0.2|9|CWE-94|vulcan-dataset/CWE-94/1499/src/node-rules.js|0|true|true|40.9924|16.6285|1.24136|20250317105203
node-rules|4.0.2|8|CWE-94|vulcan-dataset/CWE-94/1499/src/node-rules.js|0|true|true|41.6352|16.7232|1.38082|20250317105203
node-extend|0.2.0|12|CWE-94|vulcan-dataset/CWE-94/GHSA-cg42-4wrc-gp47/src/extend.js|0|true|false|28.3341|13.6421|0.852191|20250317105203
dot|1.1.2|15|CWE-94|vulcan-dataset/CWE-94/GHSA-297x-8xj4-vcxv/src/doT.js|0|false|false|37.3018|14.3963|0.842667|20250317105203
dot|1.1.2|14|CWE-94|vulcan-dataset/CWE-94/GHSA-297x-8xj4-vcxv/src/doT.js|0|false|false|37.6562|14.5157|0.851872|20250317105203
dot|1.1.2|13|CWE-94|vulcan-dataset/CWE-94/GHSA-297x-8xj4-vcxv/src/doT.js|0|false|false|37.6661|14.5791|0.836206|20250317105203
mathjs|3.16.5|16|CWE-94|vulcan-dataset/CWE-94/552/src/typed-function.js|0|false|false|141.233|113.594|2.17326|20250317105203
safer-eval|1.3.3|18|CWE-94|vulcan-dataset/CWE-94/1021/src/browser.js|0|false|false|34.0474|12.6128|0.768807|20250317105203
safer-eval|1.3.3|17|CWE-94|vulcan-dataset/CWE-94/1021/src/index.js|0|false|false|34.0966|12.4301|0.693479|20250317105203
bassmaster|1.5.1|19|CWE-94|vulcan-dataset/CWE-94/1/src/batch.js|0|false|false|34.7435|14.0271|0.712461|20250317105203
mobile-icon-resizer|0.4.2|20|CWE-94|vulcan-dataset/CWE-94/317/src/resize.js|0|false|false|37.1164|13.4324|0.78721|20250317105203
node-rules|3.0.0|24|CWE-94|vulcan-dataset/CWE-94/GHSA-f78f-353m-cf4j/src/node-rules.js|0|true|true|40.6377|16.7323|1.28727|20250317105203
node-rules|3.0.0|23|CWE-94|vulcan-dataset/CWE-94/GHSA-f78f-353m-cf4j/src/node-rules.js|0|true|true|40.1065|16.7538|1.36267|20250317105203
node-rules|3.0.0|22|CWE-94|vulcan-dataset/CWE-94/GHSA-f78f-353m-cf4j/src/node-rules.js|0|true|true|40.094|16.7797|1.3157|20250317105203
node-rules|3.0.0|21|CWE-94|vulcan-dataset/CWE-94/GHSA-f78f-353m-cf4j/src/node-rules.js|0|true|true|40.2684|17.0486|1.29365|20250317105203
js|3.4.8|26|CWE-94|vulcan-dataset/CWE-94/GHSA-7fm6-gxqg-2pwr/src/utils.js|1|false|false|283.545|297.552|3.77118|20250317105203
js|3.4.8|25|CWE-94|vulcan-dataset/CWE-94/GHSA-7fm6-gxqg-2pwr/src/utils.js|1|false|false|283.653|297.573|3.75745|20250317105203
accesslog|0.0.2|27|CWE-94|vulcan-dataset/CWE-94/GHSA-8m2f-74r2-x3f2/src/compile.js|0|true|false|117.835|103.093|0.924081|20250317105203
md-to-pdf|4.1.0|28|CWE-94|vulcan-dataset/CWE-94/GHSA-x949-7cm6-fm6p/src/md-to-pdf.js|1|false|false|29.9104|13.4924|0.79736|20250317105203
morgan|1.9.0|29|CWE-94|vulcan-dataset/CWE-94/736/src/index.js|0|true|false|111.999|95.3258|1.51679|20250317105203
underscore|1.3.2|30|CWE-94|vulcan-dataset/CWE-94/GHSA-cf4h-3jhx-xvhq/src/underscore.js|0|false|false|41.3475|18.5934|0.925516|20250317105203
mosc|1.0.0|31|CWE-94|vulcan-dataset/CWE-94/GHSA-j665-rvj7-2jv9/src/mosc.js|0|true|false|85.4819|51.8058|3.77552|20250317105203
hot-formula-parser|3.0.0|32|CWE-94|vulcan-dataset/CWE-94/1439/src/grammar-parser.js|0|false|false|37.9102|18.9535|0.882921|20250317105203
veval|1.0.0|220|CWE-94|secbench-dataset/CWE-94/veval_1.0.0/src/index.js|0|true|false|28.2491|13.7828|0.925729|20250317105203
modjs|0.4.0|221|CWE-94|secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js|0|false|false|25.7104|14.4737|0.858563|20250317105203
safe-eval|0.2.0|222|CWE-94|secbench-dataset/CWE-94/safe-eval_0.2.0/src/index.js|0|true|false|28.6986|13.6755|0.965396|20250317105203
value-censorship|1.1.0|223|CWE-94|secbench-dataset/CWE-94/value-censorship_1.1.0/src/index.js|0|false|false|24.7985|12.7661|0.703323|20250317105203
underscore|1.13.0-0|224|CWE-94|secbench-dataset/CWE-94/underscore_1.13.0-0/src/template.js|0|false|false|24.6251|12.4239|0.694169|20250317105203
pixl-class|1.0.0|225|CWE-94|secbench-dataset/CWE-94/pixl-class_1.0.0/src/class.js|0|false|false|150.95|133.566|1.55636|20250317105203
mol-proto|0.1.3|226|CWE-94|secbench-dataset/CWE-94/mol-proto_0.1.3/src/proto_function.js|0|true|false|32.081|15.6446|0.99317|20250317105203
js-yaml|3.13.0|227|CWE-94|secbench-dataset/CWE-94/js-yaml_3.13.0/src/function.js|0|false|false|34.4476|12.881|0.797243|20250317105203
static-eval|1.1.1|228|CWE-94|secbench-dataset/CWE-94/static-eval_1.1.1/src/index.js|0|false|false|38.3217|15.125|1.12802|20250317105203
reduce-css-calc|1.2.0|229|CWE-94|secbench-dataset/CWE-94/reduce-css-calc_1.2.0/src/index.js|0|false|false|38.503|14.0647|1.0455|20250317105203
kmc|1.2.2|230|CWE-94|secbench-dataset/CWE-94/kmc_1.2.2/src/index.js|0|false|false|211.057|17.2785|0.910967|20250317105203
mongoosemask|0.0.6|231|CWE-94|secbench-dataset/CWE-94/mongoosemask_0.0.6/src/index.js|0|false|false|69.6123|21.7003|1.75171|20250317105203
djv|2.0.0|232|CWE-94|secbench-dataset/CWE-94/djv_2.0.0/src/template.js|0|true|true|40.1427|18.1559|1.08949|20250317105203
local-devices|2.0.0|233|CWE-94|secbench-dataset/CWE-94/local-devices_2.0.0/src/index.js|0|false|false|79.9564|23.0072|1.6377|20250317105203
wifiscanner|1.0.1|234|CWE-94|secbench-dataset/CWE-94/wifiscanner_1.0.1/src/wifiscanner.js|1|false|false|157.985|18.6875|1.1737|20250317105203
cd-messenger|2.7.24|235|CWE-94|secbench-dataset/CWE-94/cd-messenger_2.7.24/src/messenger-node.js|0|true|false|61.1509|23.0574|2.00156|20250317105203
node-serialize|0.0.3|236|CWE-94|secbench-dataset/CWE-94/node-serialize_0.0.3/src/serialize.js|0|true|true|108.477|63.7058|1.5422|20250317105203
modulify|0.1.0|237|CWE-94|secbench-dataset/CWE-94/modulify_0.1.0/src/modulify.js|0|true|true|43.3989|16.8288|1.13861|20250317105203
safer-eval|1.3.1|238|CWE-94|secbench-dataset/CWE-94/safer-eval_1.3.1/src/index.js|0|false|false|36.405|13.7938|0.740402|20250317105203
m-log|0.0.1|239|CWE-94|secbench-dataset/CWE-94/m-log_0.0.1/src/log.js|0|false|false|38.1619|15.3614|0.887039|20250317105203
hot-formula-parser|3.0.0|240|CWE-94|secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js|0|false|false|40.4513|20.2284|0.906286|20250317105203
lutils-merge|0.2.6|33|CWE-1321|vulcan-dataset/CWE-471/893/src/merge.js|0|true|true|39.8145|15.2578|1.0436|20250317172308
assign-deep|0.4.8|36|CWE-1321|vulcan-dataset/CWE-471/1014/src/index.js|0|true|true|39.0911|15.4584|1.08376|20250317172308
assign-deep|0.4.8|35|CWE-1321|vulcan-dataset/CWE-471/1014/src/index.js|0|true|true|39.3055|15.3975|1.0447|20250317172308
assign-deep|0.4.8|34|CWE-1321|vulcan-dataset/CWE-471/1014/src/index.js|0|true|true|39.1727|15.0728|1.04787|20250317172308
subtext|7.0.2|37|CWE-1321|vulcan-dataset/CWE-471/1480/src/index.js|0|false|false|35.0276|22.1302|1.87911|20250317172308
mergify|1.0.2|38|CWE-1321|vulcan-dataset/CWE-471/995/src/index.js|0|true|true|39.4687|14.619|0.900069|20250317172308
utils-extend|1.0.8|39|CWE-1321|vulcan-dataset/CWE-471/1502/src/index.js|0|true|true|40.0396|18.5038|1.18853|20250317172308
set|1.0.0|40|CWE-1321|vulcan-dataset/CWE-471/GHSA-wwg2-2crq-6grr/src/main.js|0|true|false|49.9835|25.9785|1.70991|20250317172308
merge-deep|3.0.0|43|CWE-1321|vulcan-dataset/CWE-471/580/src/index.js|0|true|true|39.1282|14.741|0.959316|20250317172308
merge-deep|3.0.0|42|CWE-1321|vulcan-dataset/CWE-471/580/src/index.js|0|true|true|38.6013|14.1048|0.927299|20250317172308
merge-deep|3.0.0|41|CWE-1321|vulcan-dataset/CWE-471/580/src/index.js|0|true|true|38.5397|14.6544|0.836792|20250317172308
merge|1.2.0|44|CWE-1321|vulcan-dataset/CWE-471/722/src/merge.js|0|true|false|44.0472|18.9446|1.37628|20250317172308
querymen|2.1.4|45|CWE-1321|vulcan-dataset/CWE-471/GHSA-p23c-p8w2-ww5v/src/index.js|0|true|true|47.8533|29.6758|1.83585|20250317172308
convict|6.2.2|46|CWE-1321|vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js|0|false|false|49.5328|25.2742|1.86667|20250317172308
protobufjs|6.11.0|47|CWE-1321|vulcan-dataset/CWE-471/GHSA-g954-5hwp-pp24/src/util.js|0|false|false|79.1794|55.2498|2.00463|20250317172308
minimist|1.2.2|49|CWE-1321|vulcan-dataset/CWE-471/1179/src/index.js|0|false|false|32.8541|21.775|1.49935|20250317172308
minimist|1.2.2|48|CWE-1321|vulcan-dataset/CWE-471/1179/src/index.js|0|false|false|33.0801|21.773|1.59513|20250317172308
deep-extend|0.5.0|54|CWE-1321|vulcan-dataset/CWE-471/612/src/deep-extend.js|0|true|true|27.6882|15.5191|1.01667|20250317172308
deep-extend|0.5.0|53|CWE-1321|vulcan-dataset/CWE-471/612/src/deep-extend.js|0|true|true|27.487|15.4326|0.967651|20250317172308
deep-extend|0.5.0|52|CWE-1321|vulcan-dataset/CWE-471/612/src/deep-extend.js|0|true|true|27.6366|15.5468|0.992065|20250317172308
deep-extend|0.5.0|51|CWE-1321|vulcan-dataset/CWE-471/612/src/deep-extend.js|0|true|true|27.3674|14.9551|0.943309|20250317172308
deep-extend|0.5.0|50|CWE-1321|vulcan-dataset/CWE-471/612/src/deep-extend.js|0|true|true|27.6611|15.5288|1.06454|20250317172308
ini-parser|0.0.2|55|CWE-1321|vulcan-dataset/CWE-471/1508/src/index.js|0|true|true|33.9906|16.9951|1.17549|20250317172308
sds|3.2.0|56|CWE-1321|vulcan-dataset/CWE-471/1506/src/set.js|7|false|false|39.3103|23.0635|0.970622|20250317172308
json8-merge-patch|1.0.2|57|CWE-1321|vulcan-dataset/CWE-471/GHSA-8v9x-9xqg-r8mr/src/apply.js|0|true|true|29.1838|13.7223|0.86309|20250317172308
deep-setter|1.0.1|58|CWE-1321|vulcan-dataset/CWE-471/1333/src/index.js|-7|false|false|300.039|287.362|1.5499|20250317172308
safetydance|1.1.1|59|CWE-1321|vulcan-dataset/CWE-471/GHSA-6m85-wvcr-pgw3/src/index.js|0|true|false|37.1449|28.732|3.03235|20250317172308
cached-path-relative|1.0.1|60|CWE-1321|vulcan-dataset/CWE-471/739/src/index.js|0|false|false|44.6244|29.9231|1.40131|20250317172308
hoek|5.0.2|63|CWE-1321|vulcan-dataset/CWE-471/566/src/index.js|1|true|true|154.91|125.668|4.34745|20250317172308
hoek|5.0.2|62|CWE-1321|vulcan-dataset/CWE-471/566/src/index.js|1|true|true|163.418|135.912|4.07601|20250317172308
hoek|5.0.2|61|CWE-1321|vulcan-dataset/CWE-471/566/src/index.js|1|true|true|154.852|126.757|4.17803|20250317172308
merge-options|1.0.0|68|CWE-1321|vulcan-dataset/CWE-471/717/src/index.js|0|true|true|41.5541|15.1405|0.992006|20250317172308
merge-options|1.0.0|67|CWE-1321|vulcan-dataset/CWE-471/717/src/index.js|0|true|true|41.8594|15.17|0.986294|20250317172308
merge-options|1.0.0|66|CWE-1321|vulcan-dataset/CWE-471/717/src/index.js|0|true|true|41.8818|16.0069|0.917767|20250317172308
merge-options|1.0.0|65|CWE-1321|vulcan-dataset/CWE-471/717/src/index.js|0|true|true|41.4514|15.3037|0.962929|20250317172308
merge-options|1.0.0|64|CWE-1321|vulcan-dataset/CWE-471/717/src/index.js|0|true|true|41.6915|15.2499|0.995621|20250317172308
object-extend|0.5.0|71|CWE-1321|vulcan-dataset/CWE-471/GHSA-m639-9whg-fw97/src/extend.js|0|true|true|37.6319|13.5554|0.908074|20250317172308
object-extend|0.5.0|70|CWE-1321|vulcan-dataset/CWE-471/GHSA-m639-9whg-fw97/src/extend.js|0|true|true|37.8669|14.0175|0.907319|20250317172308
object-extend|0.5.0|69|CWE-1321|vulcan-dataset/CWE-471/GHSA-m639-9whg-fw97/src/extend.js|0|true|true|37.8195|13.8357|0.845953|20250317172308
merge-objects|1.0.5|74|CWE-1321|vulcan-dataset/CWE-471/716/src/merge-objects.js|0|true|true|26.985|14.953|0.940131|20250317172308
merge-objects|1.0.5|73|CWE-1321|vulcan-dataset/CWE-471/716/src/merge-objects.js|0|true|true|27.0801|15.1694|0.988127|20250317172308
merge-objects|1.0.5|72|CWE-1321|vulcan-dataset/CWE-471/716/src/merge-objects.js|0|true|true|27.0544|14.6761|0.980203|20250317172308
just-extend|3.0.0|75|CWE-1321|vulcan-dataset/CWE-471/780/src/index.js|0|true|true|26.2607|14.1471|0.858761|20250317172308
merge|4.6.0|76|CWE-1321|vulcan-dataset/CWE-471/1067/src/index.js|-7|false|false|300.063|288.324|1.91872|20250317172308
qs|6.2.2|77|CWE-1321|vulcan-dataset/CWE-471/1469/src/utils.js|0|false|false|28.9015|27.6523|1.4905|20250317172308
defaultsdeep|4.6.0|78|CWE-1321|vulcan-dataset/CWE-471/1070/src/index.js|0|false|false|44.8227|33.3205|1.74378|20250317172308
bodymen|1.0.0|79|CWE-1321|vulcan-dataset/CWE-471/GHSA-vhxc-fhm5-qcp9/src/index.js|0|true|true|45.8973|29.9311|1.80236|20250317172308
jsgui-lang-essentials|0.4.3|81|CWE-1321|vulcan-dataset/CWE-471/GHSA-p3pg-64pv-v7jg/src/jsgui-lang-essentials.js|0|false|false|48.3335|25.6129|1.98475|20250317172308
jsgui-lang-essentials|0.4.3|80|CWE-1321|vulcan-dataset/CWE-471/GHSA-p3pg-64pv-v7jg/src/jsgui-lang-essentials.js|0|false|false|48.647|26.2189|2.03184|20250317172308
assign-deep|0.4.6|84|CWE-1321|vulcan-dataset/CWE-471/579/src/index.js|0|true|true|38.4805|14.3904|0.94414|20250317172308
assign-deep|0.4.6|83|CWE-1321|vulcan-dataset/CWE-471/579/src/index.js|0|true|true|38.6441|14.6448|1.00713|20250317172308
